IchYear	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2004	2	4	1.26	2.54	0.00	0.00	82.75	46.41	NaN	3.10	89.35	68.70
2004	2	5	1.08	3.88	0.00	0.00	76.17	56.94	NaN	3.25	106.71	55.00
2004	2	6	2.80	3.15	0.00	0.00	72.17	66.26	NaN	3.01	98.61	76.30
2004	2	7	2.73	1.52	2.70	0.51	79.38	88.77	NaN	4.69	26.85	57.50
2004	2	8	2.47	-2.16	5.80	10.26	75.04	75.83	NaN	5.36	39.12	79.72
2004	2	9	-0.48	-4.58	7.30	24.44	76.38	88.16	NaN	6.06	22.57	57.22
2004	2	10	-1.33	-5.47	6.70	2.82	86.96	83.38	NaN	2.96	91.32	62.50
2004	2	11	-0.31	-2.77	27.90	24.15	94.50	89.47	NaN	4.06	19.33	58.80
2004	2	12	-1.90	-8.10	0.70	0.64	80.29	91.40	NaN	2.50	36.69	76.85
2004	2	13	-0.56	-4.68	1.10	0.44	90.33	91.22	NaN	2.54	34.03	31.48
2004	2	14	1.42	-4.86	0.00	0.09	93.38	95.98	NaN	1.55	56.83	85.83
2004	2	15	1.28	-8.16	0.00	0.18	92.88	96.74	NaN	1.67	28.70	51.57
2004	2	16	1.14	-7.70	0.80	0.02	91.42	90.14	NaN	1.69	60.19	63.43
2004	2	17	-1.00	-4.52	0.00	0.00	77.33	72.90	NaN	2.41	127.20	64.35
2004	2	18	-0.49	-6.28	0.60	2.35	88.25	95.75	NaN	2.02	22.45	81.76
2004	2	19	-0.66	-7.02	0.00	0.01	81.38	83.75	NaN	2.53	73.84	95.93
2004	2	20	-2.22	-0.03	0.00	0.00	82.63	64.48	NaN	4.51	127.43	57.31
2004	2	21	6.97	3.90	0.00	0.00	55.42	78.14	NaN	4.31	31.14	85.93
2004	2	22	7.15	3.19	0.00	0.53	67.21	96.49	NaN	2.85	86.00	101.02
2004	2	23	-0.34	-3.93	3.90	19.63	90.29	94.46	NaN	1.96	23.73	104.44
2004	2	24	-3.73	-10.34	3.00	1.49	85.38	88.94	NaN	1.93	75.35	100.93
2004	2	25	-4.87	-7.01	0.00	0.00	75.96	60.70	NaN	2.18	125.23	77.96
2004	2	26	-2.71	-4.83	2.10	3.16	79.33	77.35	NaN	1.79	115.28	95.09
2004	2	27	-3.02	-9.18	2.70	7.23	88.04	92.44	NaN	1.36	82.18	83.33
2004	2	28	-4.08	-11.72	0.00	0.14	79.54	85.99	NaN	2.06	94.21	100.74
2004	2	29	-3.46	-8.98	4.20	11.02	89.25	91.17	NaN	1.53	73.61	88.06
2004	3	1	-4.26	-11.78	1.50	2.23	90.67	94.17	NaN	1.49	89.00	112.31
2004	3	2	-3.38	-6.23	0.70	3.80	88.29	85.34	NaN	3.09	61.69	112.41
2004	3	3	0.34	-5.57	0.90	0.74	82.25	90.51	NaN	3.09	95.37	113.43
2004	3	4	0.37	-8.19	0.00	0.00	68.71	88.47	NaN	2.14	124.54	101.67
2004	3	5	-3.59	-7.28	0.00	0.00	79.79	70.85	NaN	2.03	160.42	116.39
2004	3	6	0.27	-0.82	0.30	3.31	70.25	73.12	NaN	1.79	110.30	108.89
2004	3	7	1.03	-3.95	5.20	1.59	92.79	92.06	NaN	1.41	64.12	122.50
2004	3	8	-0.18	-4.73	5.80	7.61	91.25	95.45	NaN	1.75	72.69	120.28
2004	3	9	-1.95	-7.79	0.50	2.11	84.29	90.34	NaN	2.14	80.79	104.44
2004	3	10	-2.68	-5.58	0.00	0.00	77.29	73.61	NaN	2.72	176.62	115.65
2004	3	11	-0.95	-0.42	0.00	0.00	81.67	64.15	NaN	4.59	160.42	102.78
2004	3	12	2.24	1.36	0.00	0.00	69.67	67.91	NaN	3.41	166.78	132.69
2004	3	13	5.12	3.47	0.00	0.00	67.83	78.76	NaN	2.48	164.35	83.33
2004	3	14	4.08	1.56	0.00	0.00	83.21	91.59	NaN	1.47	129.28	99.07
2004	3	15	5.61	1.42	0.00	0.00	74.83	84.60	NaN	2.48	163.89	117.22
2004	3	16	6.35	2.66	0.00	0.00	68.54	73.92	NaN	2.67	182.52	141.20
2004	3	17	7.39	4.25	0.00	0.00	63.88	57.25	NaN	3.00	189.58	142.31
2004	3	18	8.03	5.02	0.00	0.00	61.88	67.56	NaN	3.33	185.30	147.22
2004	3	19	7.55	4.29	0.00	0.02	71.79	91.51	NaN	2.70	174.19	151.11
2004	3	20	7.71	4.01	0.00	1.84	77.33	97.34	NaN	2.49	97.22	125.28
2004	3	21	8.33	4.43	10.80	2.76	76.67	86.10	NaN	3.50	164.47	125.37
2004	3	22	4.37	0.59	8.40	1.97	85.08	81.85	NaN	2.23	128.13	156.67
2004	3	23	2.28	-0.69	7.50	12.43	93.71	90.79	NaN	2.68	45.25	152.31
2004	3	24	1.10	-2.04	16.90	20.32	96.79	92.74	NaN	3.03	57.18	141.85
2004	3	25	0.66	-3.57	8.00	8.51	94.29	92.40	NaN	2.41	63.54	68.89
2004	3	26	-0.56	-5.11	1.50	1.02	88.75	91.06	NaN	1.27	85.42	161.11
2004	3	27	-0.23	-6.28	0.00	0.00	78.00	89.41	NaN	1.45	152.20	171.02
2004	3	28	2.16	-2.74	0.00	0.00	77.63	72.96	NaN	1.69	210.88	164.07
2004	3	29	4.24	1.31	0.00	0.00	74.75	54.99	NaN	2.16	217.36	121.57
2004	3	30	6.33	4.75	0.00	0.00	70.33	54.52	NaN	3.06	213.43	180.56
2004	3	31	8.73	5.73	0.00	0.00	63.04	62.74	NaN	1.99	198.73	141.39
2004	4	1	9.96	5.94	0.00	0.00	70.29	70.23	NaN	2.18	173.84	172.59
2004	4	2	12.05	8.18	0.00	0.00	60.75	61.63	NaN	4.28	208.45	129.35
2004	4	3	10.31	6.69	0.00	2.14	71.71	84.20	NaN	1.27	135.07	187.31
2004	4	4	10.14	6.59	3.20	0.52	78.13	80.03	NaN	1.48	125.70	179.07
2004	4	5	6.63	3.54	7.70	6.09	84.79	83.17	NaN	2.76	48.50	200.19
2004	4	6	4.45	1.71	5.30	2.44	87.83	79.49	NaN	2.75	44.68	168.52
2004	4	7	2.29	-0.68	5.70	8.90	93.75	83.89	NaN	2.78	85.42	138.06
2004	4	8	4.10	-0.89	0.00	2.67	75.54	85.67	NaN	2.11	163.08	150.46
2004	4	9	4.63	1.68	0.10	0.09	75.58	72.96	NaN	2.14	154.75	183.89
2004	4	10	5.07	2.74	6.00	4.55	86.13	83.52	NaN	2.50	99.42	211.30
2004	4	11	3.54	1.94	10.60	3.76	94.54	87.32	NaN	1.96	46.88	174.35
2004	4	12	5.21	2.68	0.00	0.39	79.13	79.89	NaN	1.87	114.93	212.78
2004	4	13	4.71	2.33	1.70	4.26	87.96	82.71	NaN	1.85	59.95	208.98
2004	4	14	5.73	3.64	0.00	0.05	77.13	75.82	NaN	2.11	128.47	167.78
2004	4	15	9.32	7.12	0.00	0.00	60.13	57.84	NaN	3.09	156.48	218.61
2004	4	16	11.23	7.83	0.00	0.01	57.96	54.96	NaN	2.14	237.62	220.19
2004	4	17	12.19	7.78	0.00	1.51	65.38	67.47	NaN	1.67	148.38	230.65
2004	4	18	11.76	8.54	0.00	0.00	71.88	66.61	NaN	2.05	140.39	235.19
2004	4	19	5.95	3.26	2.50	13.99	91.50	95.70	NaN	1.62	30.55	211.85
2004	4	20	7.05	4.46	0.00	0.01	76.25	80.05	NaN	1.40	182.41	191.11
2004	4	21	10.65	8.15	0.00	0.00	67.38	61.49	NaN	1.62	237.27	202.04
2004	4	22	12.79	11.10	0.00	0.00	66.29	54.82	NaN	1.76	239.93	231.76
2004	4	23	13.78	10.78	0.50	26.34	68.04	78.01	NaN	1.69	188.43	118.15
2004	4	24	8.72	4.48	2.70	4.45	81.67	89.92	NaN	2.43	72.34	121.02
2004	4	25	5.48	2.92	4.30	9.70	95.04	94.68	NaN	1.71	39.58	155.93
2004	4	26	9.08	6.71	0.00	0.00	75.75	72.71	NaN	2.45	265.62	191.85
2004	4	27	10.50	9.60	0.10	0.69	75.33	63.27	NaN	1.93	199.77	256.02
2004	4	28	13.47	11.16	0.00	0.18	64.50	57.55	NaN	2.02	206.60	257.78
2004	4	29	16.11	12.36	0.00	0.00	51.17	48.90	NaN	2.67	252.08	263.24
2004	4	30	16.91	11.76	0.20	0.01	48.54	53.55	NaN	2.96	217.13	265.74
2004	5	1	13.34	9.75	22.30	13.79	76.75	78.14	NaN	1.85	107.18	247.04
2004	5	2	10.80	8.36	5.30	8.99	86.08	86.00	NaN	1.69	132.52	256.11
2004	5	3	12.67	10.77	0.00	0.11	65.96	58.15	NaN	1.96	189.70	262.59
2004	5	4	12.39	11.04	0.00	0.14	68.54	59.86	NaN	3.87	99.88	156.94
2004	5	5	10.79	9.17	0.20	0.36	75.46	71.05	NaN	2.01	168.52	215.09
2004	5	6	7.01	5.00	4.20	14.30	91.00	94.03	NaN	2.07	43.87	227.96
2004	5	7	6.92	3.55	3.60	16.36	84.58	85.59	NaN	3.38	109.26	209.81
2004	5	8	7.09	4.39	1.00	1.56	81.46	77.37	NaN	2.35	170.02	219.91
2004	5	9	6.51	5.86	4.60	6.00	90.83	77.85	NaN	2.92	90.16	240.74
2004	5	10	7.59	5.94	1.90	3.38	85.79	88.47	NaN	2.34	71.30	241.94
2004	5	11	10.28	7.84	0.00	5.44	72.75	86.58	NaN	1.82	220.72	240.19
2004	5	12	11.08	9.52	1.70	14.74	76.88	81.19	NaN	1.53	209.61	215.83
2004	5	13	9.17	7.87	17.00	27.74	93.00	95.22	NaN	2.23	38.43	283.33
2004	5	14	9.35	6.77	3.30	1.69	81.33	87.36	NaN	1.30	121.30	244.63
2004	5	15	11.45	8.27	0.90	4.30	71.13	79.26	NaN	2.05	157.75	287.96
2004	5	16	9.09	6.60	32.50	19.27	89.67	91.00	NaN	3.04	68.63	286.85
2004	5	17	11.37	8.03	0.00	0.01	73.21	80.24	NaN	1.77	151.97	272.13
2004	5	18	15.09	11.70	0.00	1.87	65.42	76.04	NaN	1.91	237.85	260.74
2004	5	19	15.32	12.31	0.00	10.40	72.75	86.34	NaN	2.53	159.72	297.59
2004	5	20	16.94	14.29	0.00	2.56	66.75	75.64	NaN	1.88	282.64	103.33
2004	5	21	14.00	12.35	18.40	37.90	89.00	82.17	NaN	2.33	88.08	298.80
2004	5	22	8.23	6.01	11.50	12.37	92.13	92.31	NaN	2.00	58.91	310.09
2004	5	23	6.14	2.91	1.70	6.73	74.92	85.84	NaN	3.04	137.62	302.22
2004	5	24	8.00	4.88	0.00	0.08	66.63	77.12	NaN	1.49	290.63	280.00
2004	5	25	10.49	7.65	0.00	0.00	65.54	71.60	NaN	1.53	307.41	216.20
2004	5	26	12.65	10.80	0.80	3.75	71.63	69.49	NaN	1.57	225.35	162.04
2004	5	27	10.68	9.32	7.10	5.10	88.67	90.38	NaN	1.35	95.25	320.46
2004	5	28	9.23	8.02	16.10	11.91	90.08	87.52	NaN	1.55	62.50	283.98
2004	5	29	10.01	8.56	0.00	0.06	74.75	77.03	NaN	2.16	164.58	298.70
2004	5	30	12.33	11.37	0.00	0.00	66.29	62.37	NaN	2.27	299.65	320.09
2004	5	31	12.87	10.90	20.80	10.36	77.00	81.84	NaN	1.83	147.80	288.24
2004	6	1	13.34	10.56	13.30	3.25	74.96	81.53	NaN	1.27	203.82	200.93
2004	6	2	10.79	9.18	16.80	20.43	91.79	91.23	NaN	1.66	67.94	191.57
2004	6	3	10.05	8.20	47.30	24.50	92.75	92.56	NaN	2.93	39.24	268.98
2004	6	4	11.01	11.10	10.70	35.56	92.04	95.46	NaN	1.76	37.62	191.30
2004	6	5	10.94	9.76	21.60	15.55	91.25	91.18	NaN	1.89	80.44	290.19
2004	6	6	11.73	9.00	0.30	0.69	79.33	87.34	NaN	1.73	184.03	60.46
2004	6	7	14.45	13.38	0.00	0.00	69.08	70.91	NaN	1.71	274.08	207.41
2004	6	8	18.19	16.20	0.00	2.25	64.75	65.83	NaN	1.88	278.47	281.02
2004	6	9	20.55	18.66	0.00	0.00	61.79	66.41	NaN	2.06	255.56	264.81
2004	6	10	21.47	18.12	0.00	14.60	63.92	75.53	NaN	2.35	267.59	212.31
2004	6	11	18.43	16.39	14.80	20.40	79.17	78.44	NaN	2.30	118.40	222.50
2004	6	12	13.56	11.70	11.40	18.70	89.46	88.98	NaN	1.94	78.24	304.91
2004	6	13	10.38	8.51	7.50	4.82	90.29	93.71	NaN	1.77	86.34	178.15
2004	6	14	13.00	11.98	0.00	2.29	76.88	82.88	NaN	2.31	186.57	217.50
2004	6	15	14.10	14.55	0.00	0.03	75.79	69.69	NaN	1.56	154.63	309.35
2004	6	16	13.10	10.49	5.70	7.85	88.25	86.43	NaN	2.02	65.16	169.26
2004	6	17	15.93	12.54	0.00	2.59	68.08	66.78	NaN	1.90	287.96	322.96
2004	6	18	14.04	12.34	1.40	14.79	85.17	84.83	NaN	2.22	94.79	354.63
2004	6	19	13.52	11.49	17.70	45.15	84.96	86.05	NaN	1.59	152.78	284.72
2004	6	20	10.07	7.88	16.30	20.43	91.75	82.84	NaN	0.76	57.52	326.67
2004	6	21	12.13	10.09	0.00	3.37	75.50	76.66	NaN	1.52	205.67	211.20
2004	6	22	14.40	13.96	5.90	4.38	79.67	72.85	NaN	1.93	163.77	141.20
2004	6	23	17.08	15.89	13.20	22.52	74.83	71.76	NaN	1.99	191.32	295.46
2004	6	24	16.96	11.94	0.20	0.36	78.83	83.00	NaN	1.33	169.79	360.46
2004	6	25	13.10	10.42	6.00	6.00	83.33	84.09	NaN	1.34	112.38	364.63
2004	6	26	15.76	12.14	0.00	0.00	70.79	70.48	NaN	1.70	301.62	347.04
2004	6	27	19.01	17.45	3.80	1.88	70.00	62.87	NaN	2.79	163.89	261.11
2004	6	28	17.72	15.01	28.70	9.07	90.25	88.05	NaN	1.97	116.06	220.93
2004	6	29	16.50	12.64	0.00	1.81	70.08	74.13	NaN	1.52	153.13	373.06
2004	6	30	17.17	14.40	0.00	0.00	66.71	67.65	NaN	1.52	287.73	377.04
2004	7	1	16.70	14.96	8.40	10.34	78.29	73.45	NaN	2.19	134.03	203.89
2004	7	2	12.90	12.35	4.10	2.41	90.79	77.86	NaN	2.59	60.53	311.20
2004	7	3	14.79	11.59	2.00	0.15	76.63	70.46	NaN	2.19	142.01	200.93
2004	7	4	17.56	13.57	3.80	0.85	71.25	69.89	NaN	1.70	276.62	69.35
2004	7	5	19.16	17.01	2.30	13.68	72.04	70.09	NaN	2.36	221.06	187.22
2004	7	6	16.49	13.88	8.80	8.02	89.71	92.01	NaN	1.61	92.36	240.00
2004	7	7	19.61	19.45	0.20	3.62	78.79	64.57	NaN	2.49	208.68	191.48
2004	7	8	22.66	20.23	2.60	4.76	61.46	58.79	NaN	3.61	186.81	373.06
2004	7	9	14.43	10.94	19.00	4.14	81.46	85.89	NaN	1.18	91.67	366.57
2004	7	10	11.69	9.96	14.40	5.60	88.17	79.50	NaN	1.51	101.97	369.54
2004	7	11	11.24	9.55	7.80	6.11	84.17	80.04	NaN	2.08	138.77	344.91
2004	7	12	11.42	8.87	11.60	14.59	88.33	85.73	NaN	2.35	146.41	317.87
2004	7	13	11.17	8.89	11.60	9.75	90.83	84.63	NaN	2.69	80.79	229.17
2004	7	14	13.14	9.85	2.00	1.73	83.38	81.39	NaN	1.89	112.39	192.04
2004	7	15	13.42	12.10	10.60	15.71	93.00	92.48	NaN	2.71	53.47	366.20
2004	7	16	18.53	16.00	0.50	3.54	78.58	80.52	NaN	1.26	240.05	347.31
2004	7	17	20.16	18.19	26.00	2.34	71.79	70.48	NaN	1.62	250.35	91.48
2004	7	18	20.86	18.56	0.00	13.44	73.21	70.71	NaN	2.06	237.96	377.41
2004	7	19	20.39	16.92	4.40	11.08	78.79	79.42	NaN	1.68	171.41	310.37
2004	7	20	21.27	19.95	21.80	3.63	72.04	64.20	NaN	1.86	223.50	271.57
2004	7	21	20.80	17.42	0.10	6.50	76.00	84.19	NaN	1.52	213.66	189.26
2004	7	22	22.55	17.94	0.20	7.06	71.42	82.04	NaN	1.27	239.70	317.87
2004	7	23	20.18	20.39	6.50	12.57	80.21	69.24	NaN	2.32	163.31	347.22
2004	7	24	17.34	15.16	23.30	15.40	92.58	92.13	NaN	2.27	55.56	268.33
2004	7	25	16.97	14.22	5.30	6.33	86.63	87.65	NaN	1.52	109.03	142.96
2004	7	26	15.15	13.09	15.50	14.06	88.00	89.74	NaN	1.66	127.66	175.65
2004	7	27	12.78	11.31	7.20	7.61	91.00	87.43	NaN	2.01	81.25	380.28
2004	7	28	13.39	11.35	0.00	0.58	78.08	79.39	NaN	1.64	158.91	358.43
2004	7	29	14.67	12.15	0.00	0.53	73.29	75.89	NaN	1.98	248.73	246.11
2004	7	30	18.03	15.95	0.00	1.11	70.00	73.06	NaN	1.76	230.44	291.39
2004	7	31	19.45	16.43	0.00	1.78	70.42	77.42	NaN	1.38	243.06	365.09
2004	8	1	19.30	16.67	3.90	18.37	79.04	81.36	NaN	2.32	148.38	245.74
2004	8	2	19.08	15.90	0.00	1.16	80.17	78.59	NaN	1.81	166.09	367.87
2004	8	3	18.94	16.57	4.80	0.30	78.83	75.09	NaN	1.82	157.64	328.98
2004	8	4	19.19	17.59	0.00	0.00	70.13	73.82	NaN	2.19	245.95	367.87
2004	8	5	20.30	18.91	0.00	6.75	70.58	69.64	NaN	2.05	203.93	323.15
2004	8	6	20.08	16.88	0.00	16.68	77.50	83.31	NaN	1.49	189.24	179.07
2004	8	7	19.72	16.33	0.00	9.18	72.92	88.92	NaN	1.46	221.99	321.20
2004	8	8	19.03	16.40	0.00	5.80	72.33	80.53	NaN	1.57	232.18	319.81
2004	8	9	19.45	17.05	0.00	5.61	72.00	74.90	NaN	1.82	232.75	123.15
2004	8	10	19.96	19.54	0.00	0.00	72.54	62.33	NaN	2.37	211.57	258.33
2004	8	11	20.59	19.16	4.00	15.61	78.70	73.27	NaN	1.69	123.07	242.87
2004	8	12	22.04	18.98	9.00	2.90	73.96	76.09	NaN	2.04	230.09	282.96
2004	8	13	17.53	13.91	3.10	2.36	74.29	74.08	NaN	2.57	226.04	240.46
2004	8	14	13.38	11.16	40.70	22.87	91.54	89.53	NaN	3.26	52.20	266.48
2004	8	15	14.98	13.25	20.00	15.50	86.08	88.75	NaN	1.95	129.05	134.35
2004	8	16	18.44	17.66	5.30	0.00	71.46	60.25	NaN	2.01	246.07	306.39
2004	8	17	19.80	19.34	1.80	2.02	77.75	58.22	NaN	2.22	222.22	297.59
2004	8	18	19.96	19.94	0.00	2.79	71.67	56.45	NaN	2.37	199.88	325.65
2004	8	19	20.88	18.98	0.00	15.47	70.29	70.92	NaN	1.88	259.14	293.15
2004	8	20	16.31	14.66	3.60	5.02	88.75	89.16	NaN	1.57	46.76	275.46
2004	8	21	12.27	10.81	29.40	8.01	90.25	84.55	NaN	2.10	44.79	279.44
2004	8	22	14.02	10.53	2.50	0.23	76.92	81.11	NaN	1.59	248.61	290.46
2004	8	23	15.87	16.71	0.00	0.00	73.38	53.77	NaN	2.12	208.68	335.37
2004	8	24	16.07	16.82	15.70	43.59	81.13	71.43	NaN	2.01	113.54	228.33
2004	8	25	15.95	12.86	15.70	3.86	83.54	79.30	NaN	1.38	169.68	304.35
2004	8	26	11.94	10.43	48.70	20.28	92.92	90.39	NaN	3.16	32.87	245.37
2004	8	27	13.61	11.26	6.40	1.73	82.25	80.20	NaN	2.27	170.25	290.19
2004	8	28	15.95	14.69	0.00	2.52	76.17	74.33	NaN	1.66	251.62	327.78
2004	8	29	16.38	14.45	16.50	13.68	83.58	82.20	NaN	1.71	122.80	337.41
2004	8	30	16.62	14.58	13.50	5.66	80.33	75.95	NaN	1.78	186.81	332.78
2004	8	31	12.12	11.56	5.70	0.55	84.79	81.50	NaN	1.12	48.38	320.93
2004	9	1	14.14	12.87	0.00	0.00	75.63	78.45	NaN	1.41	238.54	254.26
2004	9	2	15.81	16.00	0.00	0.00	79.17	73.74	NaN	1.78	239.35	318.24
2004	9	3	18.01	16.52	0.00	0.09	76.75	70.72	NaN	1.74	232.52	315.37
2004	9	4	16.09	15.17	11.10	11.96	89.08	83.19	NaN	1.29	88.43	323.80
2004	9	5	16.45	14.51	0.00	0.38	78.25	73.05	NaN	2.33	228.47	304.26
2004	9	6	16.55	16.12	0.00	0.00	75.08	55.79	NaN	2.93	233.45	231.67
2004	9	7	16.49	15.25	0.00	0.00	74.63	62.43	NaN	1.92	225.35	252.78
2004	9	8	14.83	12.89	0.00	0.04	76.79	69.54	NaN	1.41	197.11	272.41
2004	9	9	12.78	10.80	0.00	0.00	76.46	63.75	NaN	2.15	226.39	258.43
2004	9	10	14.43	15.13	0.00	0.00	74.42	51.76	NaN	2.12	227.20	305.56
2004	9	11	16.98	16.59	2.00	1.68	75.17	67.11	NaN	1.77	159.95	252.78
2004	9	12	14.25	12.29	7.10	2.72	91.21	73.73	NaN	2.47	29.17	281.57
2004	9	13	14.18	13.18	0.00	0.00	81.33	63.36	NaN	1.65	204.17	281.94
2004	9	14	17.03	16.14	12.50	7.57	75.54	61.10	NaN	2.17	194.21	108.33
2004	9	15	13.35	11.25	22.40	15.77	92.88	88.59	NaN	1.33	32.18	213.24
2004	9	16	10.73	8.01	4.50	0.00	92.13	78.19	NaN	1.56	30.09	295.09
2004	9	17	11.94	9.87	0.00	0.00	82.08	60.86	NaN	2.25	211.34	268.89
2004	9	18	13.81	12.99	0.00	0.00	80.29	52.17	NaN	1.89	210.07	196.76
2004	9	19	15.35	13.35	0.00	0.00	75.79	62.74	NaN	1.94	201.74	277.78
2004	9	20	14.82	13.84	0.00	0.98	82.29	78.76	NaN	1.28	164.81	121.11
2004	9	21	14.22	9.49	0.00	2.13	74.46	79.47	NaN	2.74	62.62	101.20
2004	9	22	11.55	7.02	6.30	8.73	66.04	77.52	NaN	4.14	56.83	228.15
2004	9	23	11.77	9.74	68.70	37.83	92.92	88.37	NaN	4.96	35.30	283.98
2004	9	24	7.90	4.61	16.20	8.36	89.33	90.11	NaN	2.38	43.87	224.44
2004	9	25	6.73	5.06	18.70	6.11	90.58	93.11	NaN	2.26	38.89	204.54
2004	9	26	7.89	5.56	2.60	1.91	88.67	88.80	NaN	1.63	70.49	197.96
2004	9	27	9.68	7.14	1.40	0.85	87.04	86.91	NaN	1.61	87.27	229.81
2004	9	28	11.55	8.72	0.00	0.12	83.88	86.17	NaN	2.05	89.35	271.48
2004	9	29	12.02	10.03	12.20	6.99	86.38	78.93	NaN	2.05	103.13	239.81
2004	9	30	11.85	8.80	4.70	2.09	90.67	87.91	NaN	1.44	70.26	231.94
2004	10	1	12.22	10.83	16.10	2.82	91.21	74.31	NaN	1.85	36.69	109.63
2004	10	2	12.96	11.04	0.00	0.09	85.33	76.98	NaN	1.93	103.47	262.96
2004	10	3	12.55	9.91	0.00	0.00	83.71	78.91	NaN	1.70	147.34	259.07
2004	10	4	13.40	14.54	0.00	0.00	76.83	53.07	NaN	2.36	155.09	235.46
2004	10	5	14.53	16.02	0.00	0.00	75.54	58.29	NaN	1.99	158.68	200.19
2004	10	6	14.98	14.83	0.00	0.79	77.13	65.59	NaN	1.78	151.74	253.61
2004	10	7	15.20	10.92	1.10	0.68	85.58	91.73	NaN	1.39	105.79	256.20
2004	10	8	16.13	13.84	5.20	1.18	79.50	70.61	NaN	1.91	141.09	250.83
2004	10	9	12.11	9.67	8.30	0.02	90.88	89.95	NaN	1.40	60.76	240.56
2004	10	10	8.89	8.12	16.70	20.81	93.00	90.79	NaN	1.48	38.89	248.80
2004	10	11	6.61	4.94	0.50	1.36	89.13	87.75	NaN	1.88	46.06	247.13
2004	10	12	6.15	8.51	0.00	0.00	85.29	58.47	NaN	3.09	121.64	220.56
2004	10	13	8.66	8.48	0.00	0.00	76.75	59.25	NaN	2.55	135.88	158.98
2004	10	14	8.86	8.67	0.00	0.00	78.63	60.69	NaN	1.99	125.12	222.13
2004	10	15	8.48	7.10	1.20	1.82	88.00	76.02	NaN	1.36	97.45	203.70
2004	10	16	4.14	1.55	15.60	9.55	91.71	87.19	NaN	1.81	31.13	47.69
2004	10	17	4.60	1.94	0.40	2.76	86.04	66.28	NaN	2.72	95.37	220.00
2004	10	18	7.22	3.61	0.00	0.00	79.63	68.13	NaN	2.27	107.87	230.93
2004	10	19	7.90	7.29	0.00	0.00	80.29	61.59	NaN	2.14	75.46	228.61
2004	10	20	13.24	12.55	0.00	0.00	73.88	66.07	NaN	2.76	113.66	212.31
2004	10	21	12.90	13.05	4.40	4.41	90.29	81.10	NaN	1.82	29.17	206.30
2004	10	22	12.28	12.04	0.00	0.02	88.67	84.70	NaN	1.26	63.43	180.46
2004	10	23	11.44	11.47	0.00	0.00	83.42	61.65	NaN	2.03	95.60	204.81
2004	10	24	10.33	13.42	0.00	0.00	81.08	44.14	NaN	2.24	120.25	23.15
2004	10	25	10.02	11.60	0.00	0.19	82.79	67.48	NaN	1.61	92.13	133.33
2004	10	26	9.78	11.81	0.00	0.00	90.58	73.45	NaN	1.97	36.11	110.56
2004	10	27	9.53	10.72	2.20	0.00	91.67	74.75	NaN	2.45	42.71	127.59
2004	10	28	9.40	11.50	0.00	0.00	87.00	52.22	NaN	2.78	62.50	120.65
2004	10	29	14.47	12.74	0.00	5.67	62.75	64.84	NaN	3.90	71.99	38.70
2004	10	30	11.65	8.20	0.00	0.21	79.42	87.05	NaN	1.54	70.02	158.89
2004	10	31	8.55	6.16	15.40	5.65	94.83	97.42	NaN	1.21	12.96	116.85
2004	11	1	9.38	12.28	0.00	0.02	90.33	71.90	NaN	2.52	23.96	173.61
2004	11	2	9.98	14.04	0.00	0.00	91.00	58.29	NaN	2.72	51.97	127.87
2004	11	3	10.73	15.73	0.00	0.00	84.13	45.48	NaN	3.20	45.83	169.54
2004	11	4	12.54	14.71	0.00	0.00	79.00	49.81	NaN	2.61	31.25	177.69
2004	11	5	8.51	7.52	4.10	4.69	92.21	93.49	NaN	1.42	18.29	173.06
2004	11	6	5.86	1.59	1.10	2.66	81.54	87.30	NaN	1.47	17.25	170.37
2004	11	7	2.13	-0.82	14.50	9.43	92.96	93.28	NaN	2.06	16.20	122.22
2004	11	8	0.88	-3.74	5.20	7.34	93.63	93.47	NaN	1.65	34.61	165.83
2004	11	9	-0.28	-4.82	3.20	7.11	91.96	91.66	NaN	2.28	18.17	95.28
2004	11	10	-1.33	-4.71	1.60	0.89	90.50	93.55	NaN	1.86	26.39	90.83
2004	11	11	0.25	-1.02	0.00	0.00	89.33	89.78	NaN	1.44	55.56	58.15
2004	11	12	2.49	4.03	0.00	0.00	89.17	89.31	NaN	2.14	65.74	158.98
2004	11	13	2.05	-2.41	5.30	5.22	90.17	96.04	NaN	2.34	9.84	157.13
2004	11	14	-0.10	-5.18	3.60	5.66	87.08	96.00	NaN	1.73	47.45	151.30
2004	11	15	-1.83	-6.78	0.00	0.09	86.58	78.96	NaN	1.26	68.87	120.09
2004	11	16	-1.58	-3.24	0.00	0.00	79.79	68.53	NaN	2.11	33.33	91.02
2004	11	17	1.85	0.07	0.00	0.22	77.88	85.83	NaN	2.45	23.15	130.65
2004	11	18	1.11	-0.22	0.00	0.00	87.08	89.32	NaN	2.28	61.11	148.98
2004	11	19	0.75	-0.96	15.40	12.21	80.29	83.87	NaN	5.05	11.00	136.76
2004	11	20	-1.13	-5.87	4.70	7.41	71.63	84.18	NaN	4.40	27.89	135.83
2004	11	21	-1.83	-6.62	0.60	7.85	78.00	79.83	NaN	3.53	49.54	111.02
2004	11	22	0.38	1.57	7.20	8.01	89.38	90.85	NaN	3.66	18.06	129.07
2004	11	23	2.99	1.17	23.60	35.50	94.79	96.73	NaN	3.89	10.42	136.39
