Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2004	1	29	-9.28	-7.16	3.20	4.06	83.41	76.23	NaN	4.48	56.39	61.11
2004	1	30	-7.38	-5.69	1.10	0.32	61.23	61.78	NaN	4.59	89.85	41.02
2004	1	31	1.76	1.53	0.10	0.41	22.74	57.89	NaN	3.46	87.62	42.59
2004	2	1	4.36	2.55	0.00	0.00	40.71	81.87	NaN	4.11	80.01	75.14
2004	2	2	3.87	3.04	11.10	10.10	49.16	84.89	NaN	4.91	48.34	66.85
2004	2	3	4.42	3.43	2.20	0.30	57.50	64.98	NaN	4.04	96.00	76.53
2004	2	4	7.77	4.35	0.00	0.00	20.10	50.64	NaN	3.94	89.94	65.00
2004	2	5	9.57	4.53	0.00	0.00	18.53	69.70	NaN	4.66	102.08	56.16
2004	2	6	8.41	4.90	0.00	0.00	32.94	72.14	NaN	4.28	95.74	76.11
2004	2	7	2.85	2.25	1.60	0.70	58.35	85.05	NaN	5.33	25.16	50.28
2004	2	8	-3.39	-1.64	5.30	6.86	81.68	76.93	NaN	6.23	46.83	78.94
2004	2	9	-8.00	-4.28	15.20	16.65	99.39	90.50	NaN	6.36	29.67	59.07
2004	2	10	-6.41	-3.86	5.10	2.95	86.80	79.10	NaN	4.04	75.37	51.39
2004	2	11	-4.51	-2.75	29.20	20.36	94.00	91.00	NaN	4.69	19.55	59.12
2004	2	12	-9.18	-7.29	24.10	1.04	99.29	92.85	NaN	2.79	41.81	72.59
2004	2	13	-5.35	-3.15	8.90	0.34	98.40	88.68	NaN	3.63	31.54	31.76
2004	2	14	-3.33	-2.75	0.50	0.14	99.20	94.54	NaN	2.18	63.15	82.59
2004	2	15	-4.41	-4.42	0.90	0.31	99.55	94.90	NaN	2.63	28.55	54.03
2004	2	16	-4.50	-6.64	2.40	0.01	99.40	91.56	NaN	1.77	43.37	66.99
2004	2	17	-2.92	-2.84	0.20	0.00	62.64	66.14	NaN	1.84	131.62	66.30
2004	2	18	-5.26	-4.60	2.10	3.04	99.41	90.89	NaN	2.69	27.46	75.97
2004	2	19	-7.28	-6.78	0.20	0.11	96.13	87.47	NaN	2.92	70.48	95.09
2004	2	20	-1.51	-3.37	0.10	0.00	66.28	82.29	NaN	1.86	131.64	56.53
2004	2	21	4.96	4.53	0.00	0.00	51.77	76.52	NaN	3.69	38.48	82.08
2004	2	22	7.08	4.72	0.10	0.11	60.38	94.62	NaN	3.27	77.61	99.72
2004	2	23	-4.89	-3.47	10.20	26.79	99.21	95.44	NaN	2.31	37.12	103.84
2004	2	24	-10.57	-9.20	4.00	3.48	94.47	87.50	NaN	2.22	65.37	100.74
2004	2	25	-7.21	-6.06	0.00	0.00	51.67	57.39	NaN	2.72	130.92	70.88
2004	2	26	-5.71	-5.68	2.00	4.32	79.93	84.08	NaN	1.08	123.47	95.00
2004	2	27	-9.73	-8.03	5.70	8.04	96.68	92.77	NaN	1.50	74.13	84.49
2004	2	28	-10.84	-11.41	0.20	0.21	87.65	86.08	NaN	1.97	95.41	100.14
2004	2	29	-10.18	-8.88	5.30	6.52	94.21	95.20	NaN	1.50	102.09	96.44
2004	3	1	-11.69	-10.43	3.10	6.78	91.85	95.06	NaN	1.66	82.94	110.93
2004	3	2	-9.45	-5.69	1.90	5.04	92.02	86.04	NaN	4.09	75.75	111.81
2004	3	3	-6.15	-4.18	1.50	0.33	90.40	89.46	NaN	4.19	77.45	112.27
2004	3	4	-5.44	-6.68	1.90	0.00	71.55	85.81	NaN	2.84	133.19	72.13
2004	3	5	-5.29	-9.39	12.20	0.00	50.15	81.72	NaN	1.41	175.41	115.69
2004	3	6	-1.50	-1.42	10.80	1.53	53.82	76.48	NaN	1.74	125.26	115.56
2004	3	7	-4.45	-2.48	8.00	5.64	95.82	91.22	NaN	1.94	87.44	121.16
2004	3	8	-6.66	-4.14	10.50	21.52	98.45	96.41	NaN	1.71	82.05	118.47
2004	3	9	-9.08	-6.75	7.80	4.64	97.60	91.25	NaN	2.27	99.90	98.06
2004	3	10	-6.94	-6.69	24.30	0.00	73.09	81.24	NaN	1.82	188.02	113.06
2004	3	11	-2.92	-1.39	10.20	0.00	68.13	78.37	NaN	2.18	180.39	113.33
2004	3	12	1.30	0.68	7.70	0.00	43.24	79.13	NaN	2.68	174.37	131.44
2004	3	13	5.43	4.29	0.20	0.00	47.65	75.34	NaN	2.50	175.08	74.68
2004	3	14	2.61	1.66	0.00	0.00	81.74	91.65	NaN	1.97	149.60	100.93
2004	3	15	4.85	3.42	0.20	0.00	70.42	80.01	NaN	3.06	181.67	110.97
2004	3	16	7.22	4.80	0.20	0.00	41.77	69.79	NaN	2.96	194.82	138.89
2004	3	17	10.09	6.11	0.00	0.00	24.98	54.74	NaN	3.08	199.67	139.77
2004	3	18	11.91	8.52	0.00	0.00	21.56	51.35	NaN	3.09	201.21	146.57
2004	3	19	8.12	6.55	0.00	0.00	55.01	79.29	NaN	3.68	189.40	150.37
2004	3	20	6.00	6.61	0.00	3.88	77.22	82.94	NaN	4.86	95.54	121.48
2004	3	21	6.59	6.36	8.30	2.26	67.47	76.92	NaN	4.48	179.31	131.44
2004	3	22	-1.32	1.55	7.80	1.59	91.80	75.30	NaN	2.81	134.11	155.65
2004	3	23	-3.24	-0.44	12.40	29.58	99.41	93.39	NaN	2.27	71.02	152.64
2004	3	24	-4.35	-1.95	19.60	27.05	99.47	95.28	NaN	3.02	65.74	139.58
2004	3	25	-5.55	-3.58	17.60	12.12	99.19	95.44	NaN	2.52	71.96	65.79
2004	3	26	-6.95	-5.32	3.60	4.19	96.61	94.57	NaN	1.46	136.79	161.39
2004	3	27	-6.84	-7.19	0.00	0.01	93.68	91.64	NaN	1.60	151.32	170.42
2004	3	28	-2.43	-3.49	0.00	0.00	75.77	81.37	NaN	1.51	236.03	161.53
2004	3	29	1.59	0.16	0.20	0.00	61.98	66.52	NaN	1.02	241.51	111.16
2004	3	30	3.37	4.29	0.10	0.00	51.29	65.13	NaN	1.80	245.86	179.63
2004	3	31	6.81	6.53	0.00	0.00	46.69	67.91	NaN	2.19	233.89	154.58
2004	4	1	6.75	6.60	0.00	0.00	66.53	71.25	NaN	2.26	208.23	161.53
2004	4	2	8.48	9.90	0.00	0.00	50.49	54.07	NaN	4.33	236.58	128.15
2004	4	3	6.09	7.22	0.00	4.45	72.13	83.12	NaN	2.08	122.81	187.18
2004	4	4	4.44	7.61	3.80	1.00	88.91	78.07	NaN	1.85	150.74	176.71
2004	4	5	1.05	4.25	6.80	5.82	89.66	82.44	NaN	3.72	73.52	199.31
2004	4	6	-0.52	2.44	6.70	3.07	90.00	76.06	NaN	4.05	77.40	170.93
2004	4	7	-3.53	0.06	5.80	6.13	95.26	83.33	NaN	3.57	96.61	131.71
2004	4	8	-2.35	-0.08	1.80	3.79	83.58	83.82	NaN	2.77	181.31	144.21
2004	4	9	-1.80	1.90	0.30	0.00	88.67	75.27	NaN	1.97	178.74	179.40
2004	4	10	-0.60	3.29	5.90	5.07	96.01	82.45	NaN	2.42	124.84	210.42
2004	4	11	-1.41	3.02	13.20	5.13	99.70	84.10	NaN	2.25	65.62	117.31
2004	4	12	-1.20	3.12	0.00	4.50	94.74	80.46	NaN	2.00	145.00	212.50
2004	4	13	-1.13	2.41	4.30	5.28	95.98	84.56	NaN	2.01	112.56	205.83
2004	4	14	-0.67	3.54	0.30	0.09	93.41	78.10	NaN	2.12	122.40	160.00
2004	4	15	5.09	8.48	0.00	0.00	58.30	52.59	NaN	3.01	217.41	218.06
2004	4	16	6.45	8.32	0.00	0.00	47.89	53.16	NaN	1.88	267.13	218.33
2004	4	17	6.32	8.62	0.30	0.34	67.81	64.36	NaN	1.50	145.22	228.61
2004	4	18	6.36	9.74	0.10	0.00	76.90	62.23	NaN	2.50	181.94	232.04
2004	4	19	0.87	3.70	2.20	14.73	96.13	96.02	NaN	1.89	74.45	204.07
2004	4	20	1.29	4.94	0.00	0.05	86.00	78.51	NaN	1.54	156.29	173.33
2004	4	21	6.17	8.76	0.00	0.00	66.72	60.45	NaN	1.83	216.23	205.37
2004	4	22	9.33	11.66	0.00	0.00	62.14	55.36	NaN	1.89	287.15	229.35
2004	4	23	8.49	11.27	0.80	39.60	76.18	77.70	NaN	1.97	218.56	84.63
2004	4	24	1.85	4.67	7.20	11.04	98.36	90.53	NaN	2.35	67.67	136.02
2004	4	25	-0.50	3.48	8.60	10.68	99.66	94.24	NaN	1.79	54.76	134.81
2004	4	26	3.08	6.39	0.00	0.00	93.27	76.88	NaN	2.46	268.43	202.04
2004	4	27	6.23	9.82	0.60	1.62	74.82	65.13	NaN	1.71	221.94	252.96
2004	4	28	9.17	12.06	0.00	1.14	60.61	57.50	NaN	2.63	245.35	257.96
2004	4	29	11.24	13.23	0.00	0.00	44.45	47.78	NaN	2.75	291.18	263.15
2004	4	30	10.29	12.50	0.00	0.00	49.82	51.84	NaN	2.23	236.37	264.17
2004	5	1	7.38	9.96	21.80	14.84	81.93	80.00	NaN	2.13	124.28	252.13
2004	5	2	5.07	8.78	6.90	7.88	97.11	87.43	NaN	2.07	135.32	256.85
2004	5	3	8.01	11.67	0.00	0.05	66.78	56.67	NaN	2.21	243.56	262.69
2004	5	4	8.10	12.07	0.00	0.00	61.73	55.85	NaN	2.92	138.38	126.02
2004	5	5	6.74	9.38	0.00	0.91	71.38	74.31	NaN	2.08	197.24	206.67
2004	5	6	0.83	5.18	4.50	22.19	99.80	95.42	NaN	2.24	86.81	202.41
2004	5	7	0.50	4.01	2.20	6.79	95.45	84.75	NaN	4.48	145.34	208.89
2004	5	8	1.39	5.25	1.60	0.25	88.08	72.69	NaN	3.15	154.50	222.22
2004	5	9	0.73	6.18	4.80	3.98	99.35	77.75	NaN	3.12	99.87	238.24
2004	5	10	1.22	5.93	1.30	4.88	99.13	90.09	NaN	2.74	60.80	256.76
2004	5	11	5.53	8.20	0.00	4.01	82.62	84.50	NaN	2.10	212.30	216.76
2004	5	12	6.32	9.75	2.80	18.07	82.61	81.24	NaN	1.31	229.85	185.65
2004	5	13	2.96	8.27	20.80	40.39	99.88	96.21	NaN	1.90	33.06	143.52
2004	5	14	2.81	6.74	8.20	4.43	95.26	88.12	NaN	1.21	122.01	195.37
2004	5	15	5.15	8.62	0.80	4.38	85.86	76.71	NaN	2.50	177.49	265.74
2004	5	16	3.19	7.17	29.50	16.68	98.93	90.43	NaN	2.90	98.85	276.76
2004	5	17	5.40	8.23	0.00	0.19	87.54	78.26	NaN	1.56	171.97	262.41
2004	5	18	10.16	12.18	0.00	0.50	76.65	72.38	NaN	2.27	255.12	273.61
2004	5	19	10.45	12.69	1.90	9.47	83.28	87.04	NaN	3.00	172.49	296.85
2004	5	20	12.45	14.53	0.00	2.11	71.99	76.12	NaN	2.11	326.53	102.22
2004	5	21	9.31	12.96	14.10	37.33	89.33	82.74	NaN	2.77	109.40	240.83
2004	5	22	1.90	6.08	22.00	13.49	99.78	91.62	NaN	2.21	62.59	309.07
2004	5	23	-1.01	2.98	3.90	5.35	91.63	85.40	NaN	3.38	129.03	300.19
2004	5	24	1.70	5.38	0.00	0.69	75.81	75.28	NaN	2.02	326.32	270.56
2004	5	25	5.20	8.29	0.00	0.01	70.13	70.27	NaN	1.73	340.92	221.67
2004	5	26	8.17	11.04	0.90	3.31	73.28	70.68	NaN	1.60	261.22	159.17
2004	5	27	5.84	9.46	6.40	12.27	98.01	90.92	NaN	1.31	108.82	315.28
2004	5	28	2.64	8.54	18.70	17.71	99.87	86.59	NaN	1.73	59.72	268.15
2004	5	29	3.62	8.57	0.00	2.02	88.40	78.64	NaN	2.17	186.30	278.89
2004	5	30	6.88	11.36	0.00	0.00	75.02	60.23	NaN	2.25	354.20	321.57
2004	5	31	8.12	11.50	18.80	12.26	82.99	81.38	NaN	2.15	170.63	242.31
2004	6	1	6.99	10.50	13.70	4.11	90.94	81.47	NaN	1.34	208.53	164.44
2004	6	2	4.89	9.46	8.90	20.22	99.92	90.96	NaN	1.90	51.16	199.54
2004	6	3	4.98	8.61	46.80	33.34	99.94	94.62	NaN	3.14	30.88	307.04
2004	6	4	5.96	11.27	14.10	34.18	99.93	96.28	NaN	1.74	46.33	138.24
2004	6	5	5.24	10.28	22.70	22.06	99.95	91.13	NaN	2.35	61.62	263.61
2004	6	6	5.28	9.55	1.00	3.30	99.92	89.68	NaN	1.86	128.57	46.94
2004	6	7	9.41	13.92	0.00	0.45	79.75	73.82	NaN	1.37	328.81	228.33
2004	6	8	14.61	16.84	0.00	0.76	71.21	65.41	NaN	2.21	328.31	301.20
2004	6	9	16.96	19.37	0.00	0.85	67.87	65.56	NaN	2.64	308.11	263.33
2004	6	10	17.79	18.64	0.00	7.84	65.34	75.77	NaN	2.94	329.17	135.46
2004	6	11	13.55	16.82	18.80	29.60	92.39	79.12	NaN	2.78	131.06	212.69
2004	6	12	8.56	11.92	15.10	23.56	99.76	90.35	NaN	2.46	73.03	263.98
2004	6	13	4.55	9.04	6.90	13.35	99.62	94.39	NaN	1.61	93.75	133.15
2004	6	14	7.54	11.64	0.00	3.19	94.68	85.65	NaN	1.77	235.59	177.22
2004	6	15	9.22	14.82	0.00	0.15	83.13	69.89	NaN	1.65	167.50	334.91
2004	6	16	8.42	10.84	11.20	6.99	98.55	84.77	NaN	2.48	73.44	145.09
2004	6	17	11.29	13.12	0.00	1.22	77.74	66.54	NaN	2.48	335.31	300.46
2004	6	18	10.31	12.69	3.10	9.56	86.27	85.76	NaN	3.02	120.62	354.35
2004	6	19	8.78	11.86	17.30	26.20	94.85	86.05	NaN	1.98	147.36	245.93
2004	6	20	4.70	7.69	15.60	18.10	99.96	85.74	NaN	1.24	110.24	314.17
2004	6	21	6.56	10.36	0.00	4.61	92.37	73.46	NaN	1.32	242.45	244.63
2004	6	22	9.79	13.78	1.90	3.88	88.98	71.83	NaN	1.43	182.67	145.37
2004	6	23	12.87	16.59	10.80	23.36	78.64	69.32	NaN	2.55	257.64	263.70
2004	6	24	10.23	12.74	0.00	0.24	100.11	80.97	NaN	2.14	23.65	351.48
2004	6	25	NaN	10.98	NaN	2.92	NaN	81.56	NaN	1.94	NaN	369.44
2004	6	26	NaN	12.33	NaN	0.00	NaN	70.61	NaN	1.72	NaN	332.69
2004	6	27	NaN	18.26	NaN	7.68	NaN	61.51	NaN	3.37	NaN	212.50
2004	6	28	NaN	15.01	NaN	5.33	NaN	85.13	NaN	2.61	NaN	219.81
2004	6	29	NaN	12.72	NaN	0.63	NaN	71.84	NaN	2.11	NaN	270.00
2004	6	30	NaN	14.45	NaN	0.00	NaN	67.96	NaN	1.77	NaN	376.85
2004	7	1	NaN	15.75	NaN	9.79	NaN	71.62	NaN	2.84	NaN	170.37
2004	7	2	NaN	12.70	NaN	2.65	NaN	78.92	NaN	3.18	NaN	301.20
2004	7	3	NaN	12.18	NaN	0.16	NaN	68.20	NaN	3.16	NaN	176.39
2004	7	4	NaN	14.01	NaN	0.26	NaN	68.36	NaN	1.97	NaN	46.94
2004	7	5	NaN	17.89	NaN	6.50	NaN	67.48	NaN	3.00	NaN	171.48
2004	7	6	NaN	14.05	NaN	8.42	NaN	91.51	NaN	1.53	NaN	231.39
2004	7	7	NaN	19.34	NaN	4.93	NaN	67.88	NaN	1.73	NaN	191.39
2004	7	8	NaN	21.06	NaN	3.82	NaN	57.16	NaN	3.35	NaN	371.94
2004	7	9	NaN	11.45	NaN	7.62	NaN	84.90	NaN	1.81	NaN	368.15
2004	7	10	NaN	10.91	NaN	2.24	NaN	76.38	NaN	2.44	NaN	368.70
2004	7	11	NaN	10.27	NaN	4.57	NaN	77.42	NaN	2.70	NaN	358.98
2004	7	12	NaN	9.54	NaN	17.80	NaN	86.59	NaN	2.91	NaN	307.22
2004	7	13	NaN	9.22	NaN	12.67	NaN	87.31	NaN	2.87	NaN	203.43
2004	7	14	NaN	10.65	NaN	2.33	NaN	82.32	NaN	2.31	NaN	182.13
2004	7	15	NaN	12.27	NaN	10.06	NaN	91.80	NaN	3.48	NaN	171.02
2004	7	16	NaN	16.23	NaN	4.88	NaN	80.77	NaN	1.66	NaN	347.31
2004	7	17	NaN	18.79	NaN	3.20	NaN	70.10	NaN	1.47	NaN	145.65
2004	7	18	NaN	19.66	NaN	9.91	NaN	66.23	NaN	2.67	NaN	376.30
2004	7	19	NaN	17.51	NaN	10.83	NaN	80.20	NaN	2.00	NaN	265.09
2004	7	20	NaN	20.96	NaN	2.89	NaN	58.85	NaN	2.06	NaN	207.50
2004	7	21	NaN	17.96	NaN	12.58	NaN	84.94	NaN	1.64	NaN	181.76
2004	7	22	NaN	17.98	NaN	8.92	NaN	83.86	NaN	1.32	NaN	281.85
2004	7	23	NaN	20.70	NaN	6.14	NaN	67.74	NaN	2.31	NaN	288.33
2004	7	24	NaN	15.54	NaN	17.22	NaN	92.93	NaN	2.70	NaN	268.70
2004	7	25	NaN	14.73	NaN	6.46	NaN	88.46	NaN	1.67	NaN	138.43
2004	7	26	NaN	13.41	NaN	16.64	NaN	91.11	NaN	2.15	NaN	213.98
2004	7	27	NaN	11.25	NaN	7.35	NaN	89.73	NaN	2.53	NaN	379.91
2004	7	28	NaN	11.79	NaN	0.59	NaN	80.25	NaN	1.40	NaN	349.91
2004	7	29	NaN	12.11	NaN	1.04	NaN	77.33	NaN	1.81	NaN	256.48
2004	7	30	NaN	15.73	NaN	0.00	NaN	72.98	NaN	1.64	NaN	286.11
2004	7	31	NaN	17.10	NaN	1.66	NaN	75.41	NaN	1.73	NaN	360.65
2004	8	1	16.11	17.56	3.20	16.29	83.87	78.79	NaN	2.97	141.28	237.78
2004	8	2	14.67	16.37	0.20	0.00	93.58	75.86	NaN	2.16	187.92	334.91
2004	8	3	15.01	16.83	0.00	0.72	89.63	73.60	NaN	1.79	255.62	362.50
2004	8	4	14.51	17.47	0.00	1.96	76.81	73.44	NaN	1.70	296.06	367.41
2004	8	5	16.24	18.93	0.00	7.11	85.61	70.09	NaN	1.75	271.01	327.96
2004	8	6	15.44	17.42	0.00	31.31	93.26	84.00	NaN	1.56	229.23	205.56
2004	8	7	15.00	16.69	0.00	19.34	82.35	90.80	NaN	1.38	258.24	344.17
2004	8	8	13.66	16.68	0.00	6.23	84.45	83.66	NaN	1.65	243.31	318.33
2004	8	9	14.35	17.33	0.00	7.72	83.42	75.18	NaN	1.83	234.09	143.06
2004	8	10	15.96	19.89	0.00	0.00	73.34	60.31	NaN	2.07	269.72	309.44
2004	8	11	16.41	20.07	1.20	14.93	92.35	71.91	NaN	2.05	171.01	288.15
2004	8	12	17.94	19.18	11.20	1.24	88.92	77.53	NaN	2.24	247.39	242.22
2004	8	13	11.76	14.85	1.00	1.05	85.78	71.74	NaN	3.57	178.34	187.87
2004	8	14	8.32	11.70	37.40	23.32	98.70	89.04	NaN	4.38	50.06	225.19
2004	8	15	10.53	13.12	19.10	12.33	98.15	89.58	NaN	1.97	142.87	102.69
2004	8	16	14.76	17.90	0.00	0.00	71.03	56.38	NaN	1.91	251.15	326.48
2004	8	17	16.39	20.49	3.50	0.87	83.31	55.84	NaN	2.96	226.94	312.13
2004	8	18	18.54	22.24	0.00	0.70	55.94	47.24	NaN	3.30	223.75	331.48
2004	8	19	17.68	19.77	4.40	8.47	77.88	70.06	NaN	1.88	265.83	271.20
2004	8	20	11.16	15.51	6.40	2.83	99.77	86.41	NaN	2.23	49.51	313.33
2004	8	21	7.24	11.18	20.20	11.73	99.67	82.76	NaN	2.48	45.96	271.48
2004	8	22	7.60	10.65	3.40	0.01	95.28	80.35	NaN	1.85	189.08	303.70
2004	8	23	13.51	16.81	0.00	0.00	61.17	53.71	NaN	2.29	227.08	335.65
2004	8	24	13.51	17.57	19.60	30.01	82.57	70.03	NaN	2.44	118.84	190.28
2004	8	25	10.49	13.75	9.90	1.09	98.87	76.03	NaN	1.99	123.10	287.78
2004	8	26	6.74	10.70	38.60	17.01	99.93	90.14	NaN	3.76	23.66	216.30
2004	8	27	8.25	11.62	5.90	1.03	95.05	80.56	NaN	2.58	153.47	275.65
2004	8	28	13.40	15.33	0.00	1.73	82.55	74.06	NaN	1.75	257.10	322.78
2004	8	29	11.85	14.91	7.00	12.51	97.86	81.41	NaN	1.66	118.28	230.56
2004	8	30	12.25	15.00	20.70	7.83	88.90	75.79	NaN	1.92	209.48	332.04
2004	8	31	6.72	11.74	7.80	0.92	97.98	80.69	NaN	1.81	53.00	326.94
2004	9	1	9.20	12.75	0.00	0.00	93.19	77.95	NaN	1.54	208.72	257.41
2004	9	2	13.05	15.81	0.00	0.00	80.58	75.22	NaN	1.30	246.51	316.76
2004	9	3	14.83	16.93	0.00	0.00	79.10	71.44	NaN	1.91	240.12	287.13
2004	9	4	12.76	15.77	7.20	12.94	99.05	82.68	NaN	1.41	133.81	275.37
2004	9	5	12.05	14.54	0.00	0.73	92.48	74.28	NaN	2.01	238.43	301.39
2004	9	6	12.98	16.16	0.00	0.00	82.55	56.49	NaN	2.33	239.13	206.39
2004	9	7	12.41	15.57	0.00	0.00	83.65	60.43	NaN	1.61	236.24	158.43
2004	9	8	10.46	12.90	0.00	1.66	84.69	72.77	NaN	1.51	215.89	242.59
2004	9	9	9.19	10.48	0.00	0.00	86.02	64.77	NaN	1.97	232.18	298.43
2004	9	10	12.21	15.17	0.00	0.00	62.58	50.22	NaN	1.74	233.11	299.26
2004	9	11	14.57	17.46	0.80	1.53	78.20	64.08	NaN	2.33	155.94	239.44
2004	9	12	10.36	13.28	7.50	1.47	98.86	71.58	NaN	3.05	32.55	280.19
2004	9	13	9.93	13.55	0.00	0.00	90.18	62.33	NaN	1.80	195.58	285.37
2004	9	14	13.39	17.41	5.30	9.33	81.09	56.89	NaN	2.50	209.28	112.78
2004	9	15	8.17	11.81	31.20	16.44	100.04	86.09	NaN	1.77	24.39	167.31
2004	9	16	4.98	8.32	6.70	0.14	99.92	75.95	NaN	1.60	31.67	291.94
2004	9	17	6.73	9.59	0.00	0.00	98.35	59.07	NaN	2.02	196.15	275.19
2004	9	18	10.53	13.15	0.00	0.00	86.22	48.13	NaN	1.51	210.24	247.13
2004	9	19	11.35	14.04	0.00	0.00	76.78	61.93	NaN	2.27	204.49	248.43
2004	9	20	10.65	13.61	0.00	0.17	97.72	79.14	NaN	1.56	172.49	144.17
2004	9	21	8.54	10.50	0.00	1.73	94.71	75.69	NaN	4.27	49.55	102.13
2004	9	22	4.19	7.33	3.00	5.89	89.39	78.45	NaN	4.84	44.27	243.24
2004	9	23	7.98	9.83	65.00	19.31	99.99	88.87	NaN	6.39	23.72	283.24
2004	9	24	1.45	5.31	15.80	6.64	99.73	88.80	NaN	3.13	32.50	230.65
2004	9	25	0.99	5.38	18.40	17.43	99.76	95.65	NaN	2.51	38.50	205.65
2004	9	26	1.55	5.81	3.50	2.34	98.15	89.68	NaN	2.06	66.70	145.83
2004	9	27	3.38	7.64	4.10	0.58	99.69	86.41	NaN	2.24	71.30	202.13
2004	9	28	6.85	9.17	0.40	0.66	98.19	86.69	NaN	2.76	77.98	270.56
2004	9	29	7.95	11.04	11.60	9.54	95.63	78.74	NaN	2.68	93.78	238.43
2004	9	30	6.75	8.84	3.20	0.29	99.96	87.09	NaN	2.25	43.97	237.04
2004	10	1	8.21	11.82	6.60	2.00	97.87	73.95	NaN	2.17	53.16	161.85
2004	10	2	9.15	11.64	0.00	1.02	91.04	76.83	NaN	2.62	107.93	262.50
2004	10	3	8.40	10.22	0.00	0.00	94.86	76.82	NaN	1.84	120.85	258.98
2004	10	4	12.54	15.14	0.00	0.00	56.81	51.71	NaN	2.54	154.26	238.24
2004	10	5	15.64	17.17	0.00	0.00	48.45	55.08	NaN	2.41	157.88	206.48
2004	10	6	13.33	15.61	0.00	2.99	68.85	65.46	NaN	1.87	154.33	233.89
2004	10	7	10.31	10.55	0.50	1.48	99.53	92.83	NaN	1.15	104.80	253.89
2004	10	8	12.12	13.80	0.40	0.62	84.62	68.83	NaN	1.93	143.17	250.37
2004	10	9	9.76	9.20	12.70	0.39	97.48	92.48	NaN	1.53	82.56	226.94
2004	10	10	6.65	6.88	13.80	20.98	99.98	96.35	NaN	1.27	76.16	248.15
2004	10	11	2.03	4.16	0.80	1.60	99.83	90.31	NaN	1.84	66.58	246.02
2004	10	12	4.92	8.45	0.00	0.00	91.25	60.01	NaN	2.12	132.01	218.98
2004	10	13	5.69	8.86	0.00	0.00	87.08	60.39	NaN	2.11	143.19	162.50
2004	10	14	6.14	8.90	0.00	0.00	79.76	61.34	NaN	1.94	123.36	219.35
2004	10	15	6.00	6.78	1.40	3.17	72.95	81.97	NaN	1.88	91.69	214.54
2004	10	16	-0.53	2.25	15.40	11.14	99.34	84.87	NaN	2.18	40.14	70.46
2004	10	17	-0.33	2.91	1.00	1.91	93.12	64.27	NaN	3.23	89.78	223.80
2004	10	18	2.73	4.79	0.00	0.00	79.49	68.08	NaN	2.95	88.05	230.83
2004	10	19	4.48	7.98	0.10	0.00	81.86	58.93	NaN	1.89	76.89	227.13
2004	10	20	12.15	13.90	0.00	0.00	71.70	62.05	NaN	2.73	123.06	212.13
2004	10	21	10.84	14.11	3.60	2.82	91.25	78.04	NaN	2.43	38.00	174.81
2004	10	22	8.51	12.27	0.00	0.15	92.14	87.46	NaN	1.39	65.93	171.67
2004	10	23	9.19	12.47	0.00	0.00	88.54	59.24	NaN	2.38	99.08	190.46
2004	10	24	10.89	14.11	0.00	0.00	49.48	42.59	NaN	1.68	121.99	27.50
2004	10	25	10.09	12.41	0.00	0.00	78.10	71.04	NaN	1.75	92.09	97.96
2004	10	26	9.16	11.72	0.00	0.00	84.96	76.22	NaN	1.79	75.84	80.46
2004	10	27	9.73	9.59	0.60	0.00	78.32	80.58	NaN	1.39	89.32	113.06
2004	10	28	10.04	12.55	0.00	0.00	55.53	50.44	NaN	2.75	69.58	124.72
2004	10	29	12.58	14.04	0.00	2.41	57.12	61.26	NaN	2.45	79.10	29.17
2004	10	30	8.89	8.07	0.00	0.00	72.97	87.99	NaN	1.74	71.07	166.30
2004	10	31	4.04	6.18	6.00	9.21	99.24	98.66	NaN	1.08	17.71	134.63
2004	11	1	11.57	10.95	0.00	0.00	74.05	80.72	NaN	1.53	27.74	180.00
2004	11	2	13.94	14.82	0.00	0.00	56.73	57.68	NaN	1.98	69.33	158.52
2004	11	3	14.28	16.77	0.00	0.00	49.21	43.84	NaN	2.42	53.23	166.02
2004	11	4	14.52	15.61	0.00	0.00	47.71	48.93	NaN	2.22	39.33	177.13
2004	11	5	5.63	7.63	8.10	6.48	98.59	94.81	NaN	1.97	18.21	172.31
2004	11	6	-0.24	2.03	1.40	1.30	98.83	86.41	NaN	2.56	12.72	169.35
2004	11	7	-3.20	-0.37	19.70	13.63	99.32	97.07	NaN	2.21	20.08	55.00
2004	11	8	-5.23	-3.16	12.90	13.58	99.24	96.71	NaN	1.45	22.85	165.19
2004	11	9	-6.53	-3.68	7.20	7.72	98.49	90.22	NaN	2.84	20.36	22.13
2004	11	10	-6.14	-5.21	1.30	0.18	98.90	97.15	NaN	1.10	47.88	69.72
2004	11	11	-0.57	-2.30	0.30	0.00	86.71	96.43	NaN	0.87	88.80	50.37
2004	11	12	4.24	3.53	0.10	0.00	80.06	88.81	NaN	1.65	65.29	155.28
2004	11	13	-1.70	-0.61	11.60	7.72	90.51	92.28	NaN	2.99	12.93	156.39
2004	11	14	-7.03	-4.10	12.70	8.65	99.17	96.67	NaN	1.63	37.75	151.20
2004	11	15	-7.22	-7.43	0.10	0.03	77.75	83.60	NaN	1.39	79.22	119.07
2004	11	16	-3.15	-1.58	0.00	0.00	43.05	67.24	NaN	3.50	34.84	78.61
2004	11	17	0.76	1.71	0.00	0.13	73.78	79.92	NaN	3.71	24.95	135.56
