Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2003	11	19	7.69	9.18	NaN	0.00	80.13	79.61	NaN	0.89	NaN	146.30
2003	11	20	2.68	7.68	NaN	0.00	94.13	78.14	NaN	1.48	NaN	94.54
2003	11	21	6.93	12.37	NaN	0.00	67.96	44.28	NaN	2.05	NaN	87.04
2003	11	22	4.95	12.28	NaN	0.00	84.08	45.87	NaN	1.38	NaN	79.72
2003	11	23	7.02	12.76	NaN	0.00	70.71	46.14	NaN	2.07	NaN	57.87
2003	11	24	6.50	13.10	NaN	0.00	78.17	44.43	NaN	1.65	NaN	104.54
2003	11	25	4.14	11.42	NaN	0.00	89.33	61.97	NaN	1.36	NaN	130.09
2003	11	26	3.11	6.42	NaN	1.32	94.58	91.84	NaN	1.17	NaN	122.50
2003	11	27	2.71	9.03	NaN	0.00	94.00	69.43	NaN	2.02	NaN	129.72
2003	11	28	4.03	5.43	NaN	1.17	87.33	81.56	NaN	1.29	NaN	129.81
2003	11	29	2.88	2.46	NaN	0.00	85.67	76.02	NaN	1.03	NaN	113.06
2003	11	30	1.07	4.59	NaN	0.00	85.21	57.50	NaN	1.26	NaN	69.35
2003	12	1	3.33	9.77	NaN	0.00	83.04	47.31	NaN	2.10	NaN	94.07
2003	12	2	5.03	11.65	NaN	0.00	80.33	51.43	NaN	1.40	NaN	18.43
2003	12	3	2.75	9.57	NaN	0.00	91.71	58.86	NaN	1.28	NaN	82.04
2003	12	4	2.48	6.25	NaN	0.00	88.75	66.38	NaN	1.36	NaN	110.74
2003	12	5	2.10	5.48	NaN	0.00	86.58	82.58	NaN	1.09	NaN	110.19
2003	12	6	1.53	2.49	NaN	7.41	89.38	88.04	NaN	2.13	NaN	109.72
2003	12	7	-1.99	-1.63	NaN	0.46	86.08	74.95	NaN	0.85	NaN	105.83
2003	12	8	-3.19	-0.38	NaN	0.00	71.88	47.57	NaN	0.98	NaN	105.37
2003	12	9	-3.00	2.23	NaN	0.00	84.17	56.32	NaN	1.93	NaN	65.37
2003	12	10	3.74	4.03	NaN	0.00	53.96	56.48	NaN	2.64	NaN	100.19
2003	12	11	0.02	5.05	NaN	0.00	83.79	56.95	NaN	1.21	NaN	76.11
2003	12	12	3.30	4.58	NaN	1.67	86.88	79.90	NaN	1.56	NaN	98.70
2003	12	13	4.27	7.68	NaN	0.00	66.38	56.73	NaN	1.36	NaN	95.56
2003	12	14	5.28	6.65	NaN	11.74	74.96	80.64	NaN	3.36	NaN	15.09
2003	12	15	1.44	1.05	NaN	4.39	71.63	82.24	NaN	4.99	NaN	92.41
2003	12	16	0.46	-1.32	NaN	0.07	75.13	87.10	NaN	4.01	NaN	71.02
2003	12	17	0.57	0.00	NaN	0.00	89.13	72.75	NaN	0.84	NaN	89.07
2003	12	18	-3.49	1.71	NaN	0.00	97.54	66.38	NaN	1.00	NaN	76.94
2003	12	19	-1.70	4.07	NaN	0.00	90.00	53.88	NaN	1.65	NaN	10.93
2003	12	20	3.88	5.59	NaN	0.00	68.92	65.18	NaN	2.78	NaN	84.81
2003	12	21	5.01	5.48	NaN	2.84	59.33	66.59	NaN	2.20	NaN	71.20
2003	12	22	0.94	-0.35	NaN	1.88	79.17	84.86	NaN	2.45	NaN	82.50
2003	12	23	-5.37	-4.86	NaN	0.49	73.13	78.12	NaN	2.30	NaN	81.57
2003	12	24	-9.03	-6.07	NaN	0.00	61.57	48.94	NaN	1.22	NaN	76.94
2003	12	25	-6.18	-1.49	NaN	0.00	59.75	24.79	NaN	0.89	NaN	73.15
2003	12	26	-3.73	3.19	NaN	0.00	80.04	38.69	NaN	1.15	NaN	77.13
2003	12	27	1.19	5.14	NaN	0.00	68.50	47.42	NaN	2.10	NaN	28.06
2003	12	28	5.90	5.28	NaN	0.00	53.25	63.48	NaN	2.29	NaN	73.89
2003	12	29	1.22	1.57	NaN	4.92	89.50	87.33	NaN	1.08	NaN	20.74
2003	12	30	-0.65	0.67	NaN	0.29	91.08	93.97	NaN	0.41	NaN	76.48
2003	12	31	0.35	0.48	NaN	10.30	95.79	98.57	NaN	0.60	NaN	77.04
2004	1	1	-0.43	-3.03	NaN	0.24	87.83	93.18	NaN	1.00	NaN	71.94
2004	1	2	-2.68	-5.29	NaN	0.02	80.50	86.08	NaN	1.42	NaN	63.80
2004	1	3	-4.78	-7.30	NaN	0.00	76.08	88.06	NaN	1.17	NaN	62.22
2004	1	4	-4.72	-6.30	NaN	0.51	80.08	81.93	NaN	0.78	NaN	67.59
2004	1	5	0.85	-1.98	NaN	2.59	83.21	90.93	NaN	2.89	NaN	71.48
2004	1	6	-1.54	-2.20	NaN	5.83	88.79	86.27	NaN	0.84	NaN	29.91
2004	1	7	1.11	1.64	NaN	4.23	94.46	97.69	NaN	0.80	NaN	69.63
2004	1	8	-0.24	0.29	NaN	0.00	86.83	79.13	NaN	1.11	NaN	72.96
2004	1	9	1.75	2.84	NaN	7.21	85.25	94.03	NaN	1.83	NaN	70.46
2004	1	10	2.63	0.66	NaN	2.68	78.38	96.59	NaN	1.85	NaN	31.02
2004	1	11	3.54	4.30	NaN	3.70	73.00	92.77	NaN	2.32	NaN	67.69
2004	1	12	5.56	4.82	NaN	7.78	76.38	86.70	NaN	2.48	NaN	8.80
2004	1	13	6.64	5.74	NaN	10.46	75.65	91.09	NaN	2.61	NaN	58.89
2004	1	14	4.83	3.21	NaN	3.04	67.79	74.78	NaN	3.05	NaN	30.09
2004	1	15	2.87	0.54	NaN	4.76	68.75	82.29	NaN	2.88	NaN	59.54
2004	1	16	1.20	2.62	NaN	0.20	65.00	56.25	NaN	2.36	NaN	42.78
2004	1	17	1.02	2.23	NaN	1.91	85.96	84.05	NaN	1.61	NaN	64.44
2004	1	18	-0.06	-0.75	NaN	1.00	90.67	87.26	NaN	1.37	NaN	67.96
2004	1	19	0.27	-0.95	NaN	0.14	80.33	67.16	NaN	1.26	NaN	67.22
2004	1	20	0.46	0.34	NaN	13.22	85.67	90.57	NaN	2.22	NaN	64.72
2004	1	21	-3.06	-4.04	NaN	4.53	86.04	90.08	NaN	1.39	NaN	34.54
2004	1	22	-5.38	-5.82	NaN	1.45	88.63	79.69	NaN	1.47	NaN	63.70
2004	1	23	-10.02	-5.76	NaN	0.00	82.92	46.65	NaN	0.77	NaN	60.00
2004	1	24	-8.52	-2.96	NaN	0.60	71.58	42.41	NaN	0.65	NaN	73.52
2004	1	25	-1.33	-0.86	NaN	6.40	96.17	92.51	NaN	1.38	NaN	70.65
2004	1	26	-2.35	-0.96	NaN	0.03	86.04	67.96	NaN	1.30	NaN	68.61
2004	1	27	-1.24	1.16	NaN	0.67	88.21	74.80	NaN	1.35	NaN	69.63
2004	1	28	-2.15	-2.43	NaN	0.46	86.00	81.55	NaN	1.87	NaN	28.89
2004	1	29	-2.57	-2.91	NaN	1.05	73.25	74.59	NaN	2.25	NaN	57.59
2004	1	30	-2.16	-1.54	NaN	0.05	62.08	61.87	NaN	2.46	NaN	24.07
2004	1	31	-0.45	4.15	NaN	0.43	52.75	54.99	NaN	2.96	NaN	23.70
2004	2	1	4.40	4.53	NaN	0.00	53.78	81.52	NaN	2.26	NaN	71.67
2004	2	2	4.79	5.61	NaN	4.73	69.71	80.06	NaN	2.69	NaN	60.28
2004	2	3	5.87	6.62	NaN	0.00	81.00	61.30	NaN	2.60	NaN	73.98
2004	2	4	5.31	7.50	NaN	0.00	63.25	36.50	NaN	2.45	NaN	62.96
2004	2	5	6.87	8.99	NaN	0.00	48.17	45.47	NaN	2.63	NaN	65.37
2004	2	6	8.11	10.44	NaN	0.00	47.63	46.32	NaN	2.64	NaN	74.35
2004	2	7	7.06	6.65	NaN	0.12	55.17	69.04	NaN	3.10	NaN	21.94
2004	2	8	4.40	2.74	NaN	5.24	62.63	66.37	NaN	4.71	NaN	77.31
2004	2	9	1.44	0.46	NaN	7.42	65.13	80.95	NaN	6.20	NaN	58.24
2004	2	10	1.25	0.30	NaN	0.42	70.42	74.25	NaN	2.26	NaN	54.54
2004	2	11	1.45	0.87	NaN	8.28	86.08	88.84	NaN	2.76	NaN	47.41
2004	2	12	-0.83	-2.56	NaN	0.28	79.08	83.20	NaN	1.56	NaN	65.28
2004	2	13	0.06	0.59	NaN	0.90	88.75	84.29	NaN	1.22	NaN	20.37
2004	2	14	3.63	1.21	NaN	0.38	78.29	91.23	NaN	0.82	NaN	78.80
2004	2	15	2.78	0.62	NaN	0.36	82.96	86.05	NaN	1.34	NaN	54.91
2004	2	16	2.48	0.27	NaN	0.04	86.63	79.41	NaN	0.85	NaN	44.81
2004	2	17	1.72	0.80	NaN	0.00	70.82	71.64	NaN	1.01	NaN	65.00
2004	2	18	0.90	0.30	NaN	1.80	85.96	84.52	NaN	1.27	NaN	29.72
2004	2	19	0.30	-1.59	NaN	0.07	74.54	79.76	NaN	1.76	NaN	89.35
2004	2	20	-0.63	1.22	NaN	0.00	74.71	67.79	NaN	1.75	NaN	38.70
2004	2	21	7.88	8.21	NaN	0.00	45.83	60.98	NaN	2.64	NaN	63.52
2004	2	22	9.49	10.03	NaN	0.00	56.63	71.74	NaN	1.88	NaN	78.52
2004	2	23	0.27	0.20	NaN	17.76	92.92	92.85	NaN	2.41	NaN	99.63
2004	2	24	-3.25	-4.06	NaN	2.78	86.38	80.62	NaN	2.19	NaN	99.17
2004	2	25	-3.65	-2.15	NaN	0.00	67.83	45.80	NaN	1.82	NaN	58.33
2004	2	26	-1.22	-0.33	NaN	2.38	72.29	72.85	NaN	0.92	NaN	94.26
2004	2	27	-2.55	-3.13	NaN	7.77	86.17	86.49	NaN	1.33	NaN	72.41
2004	2	28	-3.17	-4.27	NaN	0.03	78.71	67.56	NaN	1.79	NaN	81.85
2004	2	29	-2.52	-2.90	NaN	2.69	90.63	87.57	NaN	1.03	NaN	78.43
2004	3	1	-2.96	-3.89	NaN	2.19	85.87	87.21	NaN	1.24	NaN	105.56
2004	3	2	-2.79	-1.19	NaN	0.24	86.71	80.48	NaN	2.24	NaN	107.78
2004	3	3	1.16	-0.19	NaN	0.00	68.33	83.72	NaN	2.44	NaN	104.44
2004	3	4	-0.16	-0.24	NaN	0.00	70.88	76.46	NaN	1.81	NaN	60.19
2004	3	5	-4.13	-1.72	NaN	0.00	79.33	73.65	NaN	1.13	NaN	109.17
2004	3	6	-3.06	1.49	NaN	0.87	78.33	76.01	NaN	1.15	NaN	111.94
2004	3	7	1.62	1.51	NaN	2.76	85.38	87.22	NaN	1.12	NaN	114.26
2004	3	8	0.44	-0.08	NaN	11.42	92.71	93.67	NaN	1.40	NaN	109.26
2004	3	9	-0.73	-1.98	NaN	4.73	76.58	87.11	NaN	2.19	NaN	79.72
2004	3	10	-0.80	-1.31	NaN	0.00	72.08	69.28	NaN	1.20	NaN	103.15
2004	3	11	-0.87	2.36	NaN	0.00	80.29	70.58	NaN	2.08	NaN	109.72
2004	3	12	1.38	4.32	NaN	0.00	71.54	66.22	NaN	1.37	NaN	122.69
2004	3	13	5.18	8.28	NaN	0.00	64.58	59.04	NaN	1.65	NaN	60.00
2004	3	14	4.92	6.84	NaN	0.06	80.13	78.60	NaN	1.18	NaN	81.94
2004	3	15	8.21	8.92	NaN	0.00	64.04	61.36	NaN	2.93	NaN	85.37
2004	3	16	10.12	11.29	NaN	0.00	53.92	45.37	NaN	2.47	NaN	98.06
2004	3	17	12.14	13.00	NaN	0.00	43.75	30.38	NaN	1.99	NaN	100.00
2004	3	18	13.08	14.91	NaN	0.00	39.42	23.39	NaN	2.09	NaN	138.24
2004	3	19	12.12	12.60	NaN	0.19	52.42	60.61	NaN	2.66	NaN	142.87
2004	3	20	11.45	11.44	NaN	1.54	66.88	70.03	NaN	2.56	NaN	87.31
2004	3	21	10.30	11.02	NaN	1.20	70.79	66.04	NaN	2.50	NaN	138.70
2004	3	22	6.35	6.65	NaN	0.12	73.33	62.39	NaN	2.35	NaN	147.96
2004	3	23	3.79	3.87	NaN	13.34	88.83	82.15	NaN	1.68	NaN	143.89
2004	3	24	1.40	1.48	NaN	30.62	93.00	95.31	NaN	2.92	NaN	105.65
2004	3	25	1.00	0.95	NaN	10.03	93.08	88.77	NaN	2.62	NaN	39.63
2004	3	26	0.06	-0.23	NaN	1.68	90.25	85.13	NaN	0.95	NaN	145.28
2004	3	27	-0.01	-0.41	NaN	0.00	76.71	76.78	NaN	0.95	NaN	165.74
2004	3	28	2.11	1.86	NaN	0.00	70.21	68.96	NaN	0.84	NaN	155.28
2004	3	29	3.67	5.28	NaN	0.00	72.92	54.18	NaN	1.07	NaN	86.30
2004	3	30	5.53	7.82	NaN	0.00	68.21	55.42	NaN	1.80	NaN	175.46
2004	3	31	7.96	11.28	NaN	0.00	61.75	46.21	NaN	1.90	NaN	133.98
2004	4	1	10.31	11.38	NaN	0.00	NaN	56.37	NaN	1.67	NaN	159.07
2004	4	2	12.70	13.35	NaN	0.00	NaN	50.98	NaN	2.27	NaN	100.74
2004	4	3	11.80	11.54	NaN	0.27	NaN	70.13	NaN	1.51	NaN	179.17
2004	4	4	11.89	12.04	NaN	0.30	NaN	67.61	NaN	1.65	NaN	165.46
2004	4	5	7.81	8.87	NaN	3.43	NaN	73.32	NaN	2.80	NaN	189.54
2004	4	6	5.80	6.81	NaN	2.92	NaN	68.95	NaN	2.81	NaN	156.48
2004	4	7	3.59	4.33	NaN	5.40	NaN	75.96	NaN	2.70	NaN	122.41
2004	4	8	4.48	4.77	NaN	1.92	NaN	71.02	NaN	2.09	NaN	113.15
2004	4	9	5.77	6.40	NaN	0.00	NaN	68.50	NaN	1.39	NaN	159.91
2004	4	10	6.83	7.87	NaN	4.39	NaN	73.37	NaN	1.71	NaN	202.69
2004	4	11	3.87	6.82	NaN	11.85	NaN	78.32	NaN	1.72	NaN	121.11
2004	4	12	5.85	7.00	NaN	0.79	NaN	70.57	NaN	1.90	NaN	203.15
2004	4	13	6.55	7.08	NaN	2.03	NaN	70.10	NaN	1.37	NaN	192.04
2004	4	14	7.53	7.67	NaN	0.06	NaN	70.52	NaN	1.60	NaN	103.98
2004	4	15	10.48	11.53	NaN	0.00	NaN	51.95	NaN	1.52	NaN	206.30
2004	4	16	12.40	12.44	NaN	0.00	NaN	47.96	NaN	1.48	NaN	208.15
2004	4	17	12.80	12.89	NaN	0.20	NaN	55.97	NaN	1.77	NaN	217.50
2004	4	18	14.00	13.11	NaN	0.37	NaN	61.74	NaN	1.64	NaN	223.24
2004	4	19	7.21	8.16	NaN	9.18	NaN	84.42	NaN	1.40	NaN	144.26
2004	4	20	8.72	9.77	NaN	0.00	NaN	64.44	NaN	1.45	NaN	173.61
2004	4	21	12.45	12.78	NaN	0.00	NaN	55.11	NaN	1.57	NaN	176.94
2004	4	22	14.03	15.63	NaN	0.00	NaN	47.91	NaN	1.18	NaN	216.39
2004	4	23	14.99	15.88	NaN	12.28	NaN	65.39	NaN	1.86	NaN	83.06
2004	4	24	9.58	9.54	NaN	1.61	NaN	75.10	NaN	2.97	NaN	91.76
2004	4	25	6.78	8.17	NaN	9.35	NaN	80.79	NaN	1.42	NaN	102.59
2004	4	26	10.10	10.16	NaN	0.00	NaN	64.71	NaN	1.91	NaN	178.52
2004	4	27	11.39	13.40	NaN	0.78	NaN	57.43	NaN	1.07	NaN	246.20
2004	4	28	14.69	15.16	NaN	0.00	NaN	54.86	NaN	1.61	NaN	247.22
2004	4	29	17.28	15.84	NaN	0.00	NaN	49.08	NaN	2.14	NaN	252.31
2004	4	30	17.90	15.97	NaN	0.00	NaN	48.66	NaN	2.09	NaN	253.33
2004	5	1	14.98	14.10	NaN	11.62	68.22	74.01	NaN	1.55	NaN	247.96
2004	5	2	11.98	13.23	NaN	3.95	79.17	77.26	NaN	1.29	NaN	240.74
2004	5	3	14.13	14.96	NaN	0.00	57.75	54.54	NaN	1.54	NaN	254.54
2004	5	4	14.69	15.09	NaN	0.14	53.54	53.88	NaN	2.64	NaN	174.63
2004	5	5	12.14	13.83	NaN	0.33	67.13	64.16	NaN	1.95	NaN	210.19
2004	5	6	7.84	9.86	NaN	12.80	80.17	84.91	NaN	2.11	NaN	199.54
2004	5	7	8.19	8.23	NaN	2.50	76.13	74.46	NaN	2.75	NaN	168.70
2004	5	8	8.98	9.93	NaN	0.06	70.17	61.65	NaN	2.83	NaN	195.74
2004	5	9	8.11	9.78	NaN	3.19	79.54	72.65	NaN	2.53	NaN	242.87
2004	5	10	8.37	10.18	NaN	2.43	85.83	75.72	NaN	2.74	NaN	261.94
2004	5	11	11.46	12.76	NaN	4.07	66.67	74.86	NaN	1.92	NaN	192.50
2004	5	12	12.71	13.87	NaN	10.83	65.42	74.62	NaN	1.16	NaN	238.52
2004	5	13	10.27	12.15	NaN	28.49	87.29	88.08	NaN	1.85	NaN	207.13
2004	5	14	10.49	11.24	NaN	1.01	76.50	74.36	NaN	1.62	NaN	244.26
2004	5	15	12.83	13.02	NaN	3.63	63.38	69.33	NaN	2.40	NaN	278.80
2004	5	16	10.68	11.44	NaN	10.63	81.33	77.76	NaN	2.75	NaN	274.81
2004	5	17	12.78	12.94	NaN	0.00	64.04	66.50	NaN	1.66	NaN	269.72
2004	5	18	16.60	16.50	NaN	0.00	57.63	65.33	NaN	2.08	NaN	267.50
2004	5	19	16.88	17.03	NaN	7.67	62.83	76.51	NaN	2.38	NaN	284.07
2004	5	20	18.53	19.11	NaN	3.74	56.29	67.99	NaN	1.71	NaN	112.78
2004	5	21	15.27	16.73	NaN	34.87	78.38	79.55	NaN	2.04	NaN	251.57
2004	5	22	8.59	10.65	NaN	14.50	89.17	79.41	NaN	2.01	NaN	303.70
2004	5	23	7.47	7.87	NaN	7.52	63.54	72.59	NaN	3.42	NaN	294.81
2004	5	24	9.49	9.47	NaN	0.27	56.50	68.35	NaN	1.66	NaN	297.31
2004	5	25	11.82	13.04	NaN	0.00	54.54	59.58	NaN	1.65	NaN	289.54
2004	5	26	13.75	15.27	NaN	6.38	64.88	62.99	NaN	1.16	NaN	201.57
2004	5	27	11.75	14.07	NaN	3.48	87.21	77.12	NaN	1.12	NaN	295.93
2004	5	28	10.08	12.74	NaN	3.82	88.21	74.87	NaN	1.70	NaN	286.76
2004	5	29	11.45	13.22	NaN	0.59	62.79	67.59	NaN	1.91	NaN	312.87
2004	5	30	14.17	15.46	NaN	0.00	54.71	55.09	NaN	2.10	NaN	316.30
2004	5	31	14.00	15.51	NaN	6.00	70.00	71.65	NaN	2.00	NaN	307.41
2004	6	1	14.90	15.49	NaN	2.96	64.83	70.20	NaN	1.17	NaN	180.19
2004	6	2	11.63	13.97	NaN	17.49	88.08	83.99	NaN	1.54	NaN	227.59
2004	6	3	11.29	12.89	NaN	18.61	89.79	85.73	NaN	3.27	NaN	306.11
2004	6	4	12.25	14.79	NaN	30.39	88.00	90.24	NaN	1.55	NaN	222.31
2004	6	5	11.94	14.58	NaN	11.89	85.21	82.04	NaN	2.17	NaN	301.30
2004	6	6	13.11	14.42	NaN	4.48	72.75	80.32	NaN	1.59	NaN	145.28
2004	6	7	16.57	18.09	NaN	0.00	55.17	64.73	NaN	1.25	NaN	200.74
2004	6	8	20.16	21.02	NaN	1.98	53.42	60.24	NaN	2.03	NaN	279.91
2004	6	9	23.01	23.68	NaN	2.83	50.17	59.94	NaN	2.48	NaN	248.33
2004	6	10	23.47	22.95	NaN	18.86	54.00	70.40	NaN	2.57	NaN	229.35
2004	6	11	18.79	20.87	NaN	33.34	76.54	73.55	NaN	2.60	NaN	223.15
2004	6	12	14.57	15.83	NaN	14.25	86.17	82.97	NaN	2.14	NaN	257.04
2004	6	13	11.81	12.97	NaN	19.25	82.38	88.48	NaN	1.70	NaN	137.22
2004	6	14	15.54	15.95	NaN	0.12	62.86	73.75	NaN	1.61	NaN	269.54
2004	6	15	15.70	18.95	NaN	0.36	65.92	62.48	NaN	1.52	NaN	310.37
2004	6	16	13.90	15.00	NaN	14.82	79.63	76.28	NaN	2.27	NaN	192.41
2004	6	17	16.83	16.92	NaN	1.83	59.29	61.27	NaN	2.08	NaN	346.39
2004	6	18	15.05	16.41	NaN	27.91	80.71	80.68	NaN	2.06	NaN	340.93
2004	6	19	14.46	16.26	NaN	11.08	80.67	76.46	NaN	1.85	NaN	269.91
2004	6	20	11.06	11.80	NaN	9.10	88.96	78.86	NaN	1.01	NaN	326.76
2004	6	21	13.49	15.01	NaN	0.47	66.83	63.93	NaN	1.57	NaN	258.89
2004	6	22	15.97	18.49	NaN	0.91	70.96	61.67	NaN	1.05	NaN	152.04
2004	6	23	17.85	20.70	NaN	27.24	70.42	62.67	NaN	1.61	NaN	285.46
2004	6	24	18.53	17.42	NaN	0.10	63.88	70.39	NaN	2.22	NaN	302.41
2004	6	25	14.39	16.32	NaN	1.32	74.42	68.46	NaN	2.27	NaN	362.22
2004	6	26	16.35	16.62	NaN	0.00	61.54	63.28	NaN	1.22	NaN	316.48
2004	6	27	19.80	21.71	NaN	7.18	62.79	59.78	NaN	2.33	NaN	267.50
2004	6	28	18.65	19.20	NaN	6.10	84.46	73.95	NaN	2.84	NaN	301.39
2004	6	29	17.73	16.92	NaN	0.26	60.08	64.88	NaN	1.83	NaN	332.96
2004	6	30	17.99	18.63	NaN	0.00	57.96	60.34	NaN	1.11	NaN	369.17
2004	7	1	17.50	19.14	NaN	8.02	70.74	67.28	NaN	2.38	NaN	238.52
2004	7	2	14.10	16.64	NaN	11.72	82.63	74.50	NaN	2.19	NaN	330.00
2004	7	3	16.35	16.63	NaN	0.07	62.50	60.60	NaN	2.94	NaN	198.43
2004	7	4	18.66	17.98	NaN	0.00	57.09	60.52	NaN	1.52	NaN	109.35
2004	7	5	19.91	21.64	NaN	7.78	67.48	63.90	NaN	2.41	NaN	169.07
2004	7	6	17.01	18.42	NaN	2.86	85.54	80.75	NaN	1.25	NaN	279.81
2004	7	7	19.81	22.26	NaN	0.24	75.42	68.00	NaN	1.42	NaN	244.91
2004	7	8	23.70	24.66	NaN	2.99	59.29	59.20	NaN	2.46	NaN	365.46
2004	7	9	15.68	15.98	NaN	2.92	74.21	76.37	NaN	1.78	NaN	362.22
2004	7	10	13.06	15.69	NaN	0.43	82.13	65.11	NaN	2.64	NaN	361.76
2004	7	11	12.36	14.77	NaN	5.06	77.00	69.47	NaN	2.50	NaN	335.37
2004	7	12	12.63	14.00	NaN	14.18	79.92	77.14	NaN	2.66	NaN	276.11
2004	7	13	12.76	13.71	NaN	8.39	79.54	77.45	NaN	2.71	NaN	233.61
2004	7	14	14.25	15.72	NaN	0.47	78.79	69.32	NaN	2.44	NaN	216.76
2004	7	15	14.12	16.53	NaN	8.53	89.92	82.64	NaN	2.47	NaN	338.80
2004	7	16	19.74	20.73	NaN	0.71	70.54	71.84	NaN	1.62	NaN	335.37
2004	7	17	21.33	22.95	NaN	1.21	65.04	64.71	NaN	1.16	NaN	176.76
2004	7	18	22.60	23.30	NaN	6.88	60.58	62.01	NaN	1.73	NaN	369.72
2004	7	19	22.05	21.80	NaN	3.71	68.21	71.82	NaN	0.86	NaN	305.83
2004	7	20	22.71	24.81	NaN	2.63	66.42	58.49	NaN	1.20	NaN	283.52
2004	7	21	22.45	22.34	NaN	6.01	67.17	75.77	NaN	1.48	NaN	180.00
2004	7	22	23.66	22.29	NaN	2.60	61.63	76.25	NaN	1.16	NaN	362.59
2004	7	23	21.46	24.36	NaN	7.43	74.88	65.14	NaN	1.66	NaN	360.46
2004	7	24	18.36	19.65	NaN	18.84	86.00	83.39	NaN	2.65	NaN	280.93
2004	7	25	18.36	19.29	NaN	6.84	79.04	78.06	NaN	1.28	NaN	253.06
2004	7	26	16.32	17.60	NaN	14.50	80.04	82.37	NaN	1.82	NaN	327.59
2004	7	27	14.63	15.03	NaN	14.34	77.30	85.98	NaN	2.09	NaN	372.13
2004	7	28	15.88	16.17	NaN	3.24	64.75	74.03	NaN	0.92	NaN	343.80
2004	7	29	16.26	16.70	NaN	0.93	64.17	68.89	NaN	1.46	NaN	345.19
2004	7	30	18.93	20.20	NaN	0.01	62.54	65.81	NaN	1.58	NaN	327.87
2004	7	31	21.39	21.68	NaN	0.00	60.92	66.88	NaN	1.50	NaN	341.94
2004	8	1	21.38	21.75	NaN	10.15	71.22	70.67	NaN	2.60	NaN	239.44
2004	8	2	20.94	20.08	NaN	0.00	69.33	71.14	NaN	1.71	NaN	354.54
2004	8	3	20.53	21.19	NaN	0.00	64.00	65.07	NaN	1.30	NaN	302.13
2004	8	4	21.41	21.83	NaN	0.00	57.21	64.81	NaN	1.49	NaN	361.67
2004	8	5	21.11	22.25	NaN	12.08	67.50	68.32	NaN	1.29	NaN	331.48
2004	8	6	21.80	21.26	NaN	9.58	69.17	76.52	NaN	1.13	NaN	211.30
2004	8	7	21.38	20.00	NaN	11.29	63.00	84.77	NaN	1.00	NaN	339.07
2004	8	8	19.89	20.08	NaN	0.68	65.83	78.01	NaN	0.96	NaN	295.93
2004	8	9	20.29	21.08	NaN	0.83	64.08	67.40	NaN	1.28	NaN	146.39
2004	8	10	21.30	22.93	NaN	0.00	63.00	58.56	NaN	2.02	NaN	342.87
2004	8	11	21.48	23.81	NaN	9.06	73.46	66.53	NaN	1.56	NaN	324.26
2004	8	12	23.45	23.31	NaN	1.21	67.92	73.44	NaN	1.61	NaN	310.28
2004	8	13	19.18	18.80	NaN	0.16	59.46	64.51	NaN	2.86	NaN	239.72
2004	8	14	15.70	15.88	NaN	16.75	74.88	80.47	NaN	3.54	NaN	330.83
2004	8	15	17.26	17.15	NaN	7.57	79.17	82.75	NaN	1.29	NaN	110.56
2004	8	16	20.17	21.47	NaN	0.00	64.04	54.08	NaN	1.09	NaN	335.00
2004	8	17	21.62	23.53	NaN	0.00	66.33	54.92	NaN	1.52	NaN	317.41
2004	8	18	21.72	24.54	NaN	0.00	63.79	49.05	NaN	1.52	NaN	289.07
2004	8	19	22.82	24.01	NaN	3.31	58.33	62.81	NaN	1.68	NaN	274.91
2004	8	20	17.26	19.96	NaN	1.72	87.42	77.18	NaN	2.08	NaN	336.11
2004	8	21	14.42	15.51	NaN	12.17	79.38	75.67	NaN	1.98	NaN	297.31
2004	8	22	15.18	14.81	NaN	2.56	66.43	69.20	NaN	1.66	NaN	309.35
2004	8	23	17.12	18.93	NaN	0.00	66.42	55.87	NaN	1.17	NaN	327.04
2004	8	24	17.58	20.72	NaN	26.14	73.75	68.84	NaN	1.84	NaN	196.48
2004	8	25	17.38	18.31	NaN	0.36	75.75	66.46	NaN	2.21	NaN	321.30
2004	8	26	13.75	15.07	NaN	17.42	84.08	81.54	NaN	3.05	NaN	241.39
2004	8	27	15.64	15.92	NaN	4.79	72.63	71.14	NaN	2.48	NaN	201.48
2004	8	28	17.93	19.48	NaN	2.12	65.54	65.57	NaN	1.49	NaN	331.30
2004	8	29	17.80	18.83	NaN	4.70	79.83	76.39	NaN	1.28	NaN	316.30
2004	8	30	17.61	18.71	NaN	12.35	73.71	70.41	NaN	1.45	NaN	325.00
2004	8	31	13.30	16.44	NaN	0.00	79.00	70.46	NaN	1.75	NaN	322.78
2004	9	1	15.78	17.26	NaN	0.00	65.57	68.59	NaN	1.35	NaN	240.09
2004	9	2	16.67	18.86	NaN	0.00	71.96	72.91	NaN	1.17	NaN	319.07
2004	9	3	18.85	20.34	NaN	0.00	69.04	67.60	NaN	1.47	NaN	319.54
2004	9	4	19.05	20.14	NaN	7.67	76.75	73.97	NaN	1.46	NaN	317.41
2004	9	5	18.00	18.88	NaN	0.80	71.13	66.32	NaN	1.63	NaN	269.44
2004	9	6	17.62	19.10	NaN	0.00	67.42	53.31	NaN	1.57	NaN	278.24
2004	9	7	17.10	19.04	NaN	0.00	66.33	54.28	NaN	1.15	NaN	271.67
